id,price_max,mean_true
716,Work In Progess,198.51
91937,Work In Progess,200.75
880,Work In Progess,197.02
95223,Work In Progess,203.99
95224,Work In Progess,202.88
470,Work In Progess,202.23
657,Work In Progess,204.32
93255,Work In Progess,202.01
92272,Work In Progess,198.49
224,Work In Progess,200.35
598,Work In Progess,202.15
93587,Work In Progess,203.83
93695,Work In Progess,201.32
165,Work In Progess,203.65
95233,Work In Progess,196.86
703,Work In Progess,201.92
539,Work In Progess,200.21
93592,Work In Progess,203.62
726,Work In Progess,199.71
890,Work In Progess,196.91
92283,Work In Progess,203.04
48,Work In Progess,197.91
480,Work In Progess,198.01
93598,Work In Progess,203.03
667,Work In Progess,199.43
93271,Work In Progess,197.98
95244,Work In Progess,201.96
819,Work In Progess,202.95
91961,Work In Progess,196.96
982,Work In Progess,198.9
725,Work In Progess,199.64
175,Work In Progess,197.4
94261,Work In Progess,198.28
362,Work In Progess,202.89
549,Work In Progess,204.18
92297,Work In Progess,199.42
736,Work In Progess,196.89
39155,Work In Progess,201.36
92516,Work In Progess,202.24
233,Work In Progess,204.35
39157,Work In Progess,198.24
95258,Work In Progess,199.38
642,Work In Progess,202.96
244,Work In Progess,197.7
94272,Work In Progess,203.02
39162,Work In Progess,199.98
39163,Work In Progess,202.53
93619,Work In Progess,203.51
185,Work In Progess,200.22
93070,Work In Progess,199.77
39167,Work In Progess,201.13
606,Work In Progess,197.32
559,Work In Progess,198.17
746,Work In Progess,199.06
968,Work In Progess,197.53
126,Work In Progess,203.7
161,Work In Progess,199.7
687,Work In Progess,198.26
851,Work In Progess,198.37
93628,Work In Progess,202.73
93630,Work In Progess,197.04
605,Work In Progess,198.4
792,Work In Progess,203.31
93633,Work In Progess,198.67
93634,Work In Progess,199.48
406,Work In Progess,199.28
195,Work In Progess,196.98
92434,Work In Progess,198.73
815,Work In Progess,196.93
93639,Work In Progess,197.52
23,Work In Progess,201.7
93640,Work In Progess,197.53
95941,Work In Progess,199.09
136,Work In Progess,198.28
51,Work In Progess,201.54
896,Work In Progess,203.82
428,Work In Progess,199.99
93646,Work In Progess,202.73
989,Work In Progess,198.76
93648,Work In Progess,202.46
93539,Work In Progess,201.46
92008,Work In Progess,202.19
802,Work In Progess,198.79
92556,Work In Progess,202.26
93652,Work In Progess,201.67
907,Work In Progess,198.86
91795,Work In Progess,200.74
953,Work In Progess,204.27
92342,Work In Progess,197.88
93328,Work In Progess,201.04
93656,Work In Progess,202.02
93659,Work In Progess,197.88
789,Work In Progess,202.68
93550,Work In Progess,198.76
93660,Work In Progess,200.27
123,Work In Progess,199.78
93335,Work In Progess,200.34
321,Work In Progess,204.13
192,Work In Progess,200.46
812,Work In Progess,201.49
93667,Work In Progess,199.36
93668,Work In Progess,200.21
93995,Work In Progess,198.49
367,Work In Progess,196.88
93670,Work In Progess,200.28
776,Work In Progess,202.43
95972,Work In Progess,202.4
694,Work In Progess,200.74
93671,Work In Progess,199.52
92363,Work In Progess,199.79
612,Work In Progess,197.41
261,Work In Progess,197.87
9893,Work In Progess,200.39
787,Work In Progess,199.3
635,Work In Progess,197.57
436,Work In Progess,198.13
93680,Work In Progess,198.25
319,Work In Progess,200.96
93683,Work In Progess,203.92
845,Work In Progess,201.24
225,Work In Progess,201.94
763,Work In Progess,197.12
93687,Work In Progess,200.6
786,Work In Progess,203.77
143,Work In Progess,201.74
94016,Work In Progess,199.39
39235,Work In Progess,203.39
93691,Work In Progess,197.95
39236,Work In Progess,204.16
458,Work In Progess,200.34
93037,Work In Progess,200.88
259,Work In Progess,201.13
93696,Work In Progess,202.86
94131,Work In Progess,198.22
93698,Work In Progess,197.18
668,Work In Progess,204.12
2,Work In Progess,204.35
317,Work In Progess,200.02
586,Work In Progess,199.33
820,Work In Progess,197.04
983,Work In Progess,199.01
93702,Work In Progess,198.9
527,Work In Progess,198.4
93703,Work In Progess,198.7
223,Work In Progess,196.85
93707,Work In Progess,200.49
433,Work In Progess,200.72
468,Work In Progess,203.03
93491,Work In Progess,197.57
93492,Work In Progess,200.32
304,Work In Progess,197.3
339,Work In Progess,203.67
93602,Work In Progess,203.77
14,Work In Progess,198.39
93712,Work In Progess,196.94
93715,Work In Progess,204.23
93714,Work In Progess,197.34
701,Work In Progess,201.58
689,Work In Progess,196.98
818,Work In Progess,200.59
91860,Work In Progess,202.68
876,Work In Progess,203.63
93502,Work In Progess,203.82
93504,Work In Progess,199.25
174,Work In Progess,202.96
93506,Work In Progess,203.13
93507,Work In Progess,201.49
957,Work In Progess,198.06
583,Work In Progess,197.61
314,Work In Progess,198.77
93510,Work In Progess,200.02
93511,Work In Progess,204.32
22,Work In Progess,201.24
220,Work In Progess,203.65
138,Work In Progess,199.14
93624,Work In Progess,201.49
781,Work In Progess,200.8
93626,Work In Progess,201.28
956,Work In Progess,203.19
92426,Work In Progess,201.47
617,Work In Progess,204.11
93083,Work In Progess,198.61
93082,Work In Progess,200.22
94175,Work In Progess,200.81
640,Work In Progess,204.2
967,Work In Progess,197.53
93525,Work In Progess,201.5
93526,Work In Progess,200.34
955,Work In Progess,204.05
581,Work In Progess,200.62
93529,Work In Progess,197.82
733,Work In Progess,202.43
93530,Work In Progess,201.21
604,Work In Progess,200.57
108,Work In Progess,199.67
93532,Work In Progess,199.38
966,Work In Progess,200.73
93534,Work In Progess,198.26
954,Work In Progess,200.44
92444,Work In Progess,197.37
580,Work In Progess,198.11
615,Work In Progess,200.42
381,Work In Progess,200.66
79,Work In Progess,203.83
486,Work In Progess,202.99
93542,Work In Progess,199.23
790,Work In Progess,203.85
9650,Work In Progess,197.44
544,Work In Progess,197.95
860,Work In Progess,201.67
731,Work In Progess,197.47
93548,Work In Progess,198.51
263,Work In Progess,197.99
485,Work In Progess,199.79
871,Work In Progess,197.58
94097,Work In Progess,199.83
964,Work In Progess,203.72
403,Work In Progess,204.33
93554,Work In Progess,202.3
93555,Work In Progess,199.23
987,Work In Progess,198.54
613,Work In Progess,203.14
262,Work In Progess,203.49
93559,Work In Progess,202.43
788,Work In Progess,197.2
80,Work In Progess,202.12
554,Work In Progess,202.91
96080,Work In Progess,197.71
203,Work In Progess,201.55
659,Work In Progess,198.34
846,Work In Progess,197.3
226,Work In Progess,197.1
117,Work In Progess,198.12
60,Work In Progess,201.11
869,Work In Progess,200.27
91928,Work In Progess,204.03
94224,Work In Progess,200.68
670,Work In Progess,197.3
822,Work In Progess,198.24
19,Work In Progess,202.26
91823,Work In Progess,198.02
985,Work In Progess,197.85
92483,Work In Progess,202.35
93576,Work In Progess,197.79
260,Work In Progess,199.25
91828,Work In Progess,197.06
669,Work In Progess,201.06
131,Work In Progess,201.52
318,Work In Progess,202.66
93142,Work In Progess,204.17
91832,Work In Progess,203.46
984,Work In Progess,199.72
493,Work In Progess,203.81
528,Work In Progess,203.43
93256,Work In Progess,202.52
247,Work In Progess,201.31
95889,Work In Progess,203.02
411,Work In Progess,202.79
469,Work In Progess,203.19
200,Work In Progess,199.58
91951,Work In Progess,197.87
305,Work In Progess,198.65
64616,Work In Progess,202.34
761,Work In Progess,196.9
866,Work In Progess,198.4
93597,Work In Progess,202.65
971,Work In Progess,198.5
129,Work In Progess,203.14
702,Work In Progess,203.02
69,Work In Progess,199.16
93600,Work In Progess,199.16
93493,Work In Progess,199.95
93711,Work In Progess,203.6
234,Work In Progess,203.53
93496,Work In Progess,204.2
93497,Work In Progess,203.99
91856,Work In Progess,203.34
93499,Work In Progess,199.72
830,Work In Progess,202.48
93608,Work In Progess,200.68
584,Work In Progess,198.03
90,Work In Progess,201.96
93611,Work In Progess,196.87
759,Work In Progess,203.44
221,Work In Progess,202.83
120,Work In Progess,204.22
139,Work In Progess,200.88
7,Work In Progess,198.95
92195,Work In Progess,200.04
93508,Work In Progess,197.08
817,Work In Progess,201.52
992,Work In Progess,201.53
91980,Work In Progess,204.27
723,Work In Progess,199.23
805,Work In Progess,199.67
641,Work In Progess,203.99
91874,Work In Progess,203.51
93623,Work In Progess,199.07
93188,Work In Progess,200.81
863,Work In Progess,203.24
92535,Work In Progess,203.02
313,Work In Progess,203
93520,Work In Progess,198.06
722,Work In Progess,202.3
9892,Work In Progess,199.25
91991,Work In Progess,200.73
93524,Work In Progess,204.1
93632,Work In Progess,204.35
91995,Work In Progess,200.85
546,Work In Progess,203.8
663,Work In Progess,202.29
93637,Work In Progess,198.74
93527,Work In Progess,203.28
499,Work In Progess,196.93
487,Work In Progess,202.76
522,Work In Progess,199.71
93642,Work In Progess,202.53
171,Work In Progess,199.4
92002,Work In Progess,198.9
93536,Work In Progess,196.98
93973,Work In Progess,199.5
732,Work In Progess,202.23
814,Work In Progess,201.28
93647,Work In Progess,200.85
93540,Work In Progess,202.41
92044,Work In Progess,204.22
94197,Work In Progess,201.06
965,Work In Progess,202.1
93651,Work In Progess,199.5
427,Work In Progess,202.04
93655,Work In Progess,203.24
988,Work In Progess,198.54
228,Work In Progess,200.69
92016,Work In Progess,202.88
930,Work In Progess,201.27
92343,Work In Progess,198.54
368,Work In Progess,202.22
93552,Work In Progess,202.64
906,Work In Progess,200.75
93662,Work In Progess,199.74
92022,Work In Progess,203.14
578,Work In Progess,197.76
68956,Work In Progess,202.52
93556,Work In Progess,200.8
609,Work In Progess,196.94
87,Work In Progess,198.88
145,Work In Progess,197.16
93560,Work In Progess,203.13
93562,Work In Progess,200.16
93234,Work In Progess,203.25
93564,Work In Progess,201.41
191,Work In Progess,203.17
95866,Work In Progess,204.09
881,Work In Progess,197.67
93568,Work In Progess,199.41
811,Work In Progess,199.07
144,Work In Progess,199.4
9,Work In Progess,197.08
94007,Work In Progess,201.92
132,Work In Progess,201.57
93573,Work In Progess,199.66
93571,Work In Progess,203.71
93684,Work In Progess,200.48
611,Work In Progess,201.55
377,Work In Progess,203.27
607,Work In Progess,198.61
93688,Work In Progess,201.99
9894,Work In Progess,203.13
552,Work In Progess,200.14
93581,Work In Progess,196.9
201,Work In Progess,199.99
93583,Work In Progess,197.12
306,Work In Progess,199.98
92051,Work In Progess,199.07
762,Work In Progess,197.98
645,Work In Progess,197.18
91942,Work In Progess,199.65
9895,Work In Progess,201.49
93699,Work In Progess,197.87
93261,Work In Progess,203.01
93591,Work In Progess,202.87
64613,Work In Progess,199.83
93593,Work In Progess,203.68
91952,Work In Progess,202.94
95930,Work In Progess,204.32
93596,Work In Progess,201.79
64618,Work In Progess,203.71
93269,Work In Progess,197.16
91847,Work In Progess,203.62
67355,Work In Progess,199.73
94142,Work In Progess,204.26
91850,Work In Progess,202.43
93273,Work In Progess,197.73
456,Work In Progess,199.13
64623,Work In Progess,199.96
93604,Work In Progess,197.2
444,Work In Progess,198
93094,Work In Progess,199
93607,Work In Progess,203.31
280,Work In Progess,197.2
9897,Work In Progess,201.26
467,Work In Progess,201.54
93643,Work In Progess,197.3
853,Work In Progess,203.86
338,Work In Progess,204.16
26,Work In Progess,201.99
525,Work In Progess,200.04
93503,Work In Progess,198.29
899,Work In Progess,198.25
93616,Work In Progess,198.46
700,Work In Progess,197.52
349,Work In Progess,199.66
93617,Work In Progess,203.4
93618,Work In Progess,202.91
84,Work In Progess,199.29
489,Work In Progess,201.96
93984,Work In Progess,201.74
29,Work In Progess,202.69
676,Work In Progess,203.28
840,Work In Progess,202.53
91985,Work In Progess,203.33
582,Work In Progess,200.38
93190,Work In Progess,202.9
231,Work In Progess,203.56
379,Work In Progess,202.52
91807,Work In Progess,198.64
93666,Work In Progess,202.1
172,Work In Progess,198.23
675,Work In Progess,200.34
93088,Work In Progess,203.17
91885,Work In Progess,197.04
402,Work In Progess,202.19
85,Work In Progess,203.95
986,Work In Progess,197.68
312,Work In Progess,199.71
850,Work In Progess,201.46
92,Work In Progess,199.27
93015,Work In Progess,203.73
920,Work In Progess,197.18
674,Work In Progess,201.5
405,Work In Progess,197.62
545,Work In Progess,201.23
93026,Work In Progess,200.17
92003,Work In Progess,197.85
93537,Work In Progess,201.58
315,Work In Progess,202.37
95877,Work In Progess,201.08
93247,Work In Progess,200.24
95952,Work In Progess,199.63
673,Work In Progess,201.94
95844,Work In Progess,200.7
322,Work In Progess,201.86
31,Work In Progess,198.06
579,Work In Progess,199.38
614,Work In Progess,202.04
93547,Work In Progess,200.63
844,Work In Progess,199.47
93657,Work In Progess,198.4
438,Work In Progess,201.74
672,Work In Progess,204.1
91803,Work In Progess,201.33
941,Work In Progess,201.43
95855,Work In Progess,197
91913,Work In Progess,197.58
574,Work In Progess,200.56
64612,Work In Progess,196.89
105,Work In Progess,199.14
644,Work In Progess,197.12
92027,Work In Progess,204.01
671,Work In Progess,198.14
963,Work In Progess,197.63
93599,Work In Progess,200.8
940,Work In Progess,200.47
91851,Work In Progess,201.79
495,Work In Progess,203.52
378,Work In Progess,202.01
93675,Work In Progess,202.61
643,Work In Progess,199.72
292,Work In Progess,204.14
93131,Work In Progess,201.49
94006,Work In Progess,197.95
962,Work In Progess,198.97
28,Work In Progess,197.71
93245,Work In Progess,200.92
494,Work In Progess,200.94
88,Work In Progess,200.24
841,Work In Progess,199.35
490,Work In Progess,201.98
91971,Work In Progess,202.47
92047,Work In Progess,201.45
94126,Work In Progess,200.67
95991,Work In Progess,199.7
93692,Work In Progess,197.62
39016,Work In Progess,203.48
879,Work In Progess,198.77
61,Work In Progess,201.09
39165,Work In Progess,198.14
93584,Work In Progess,200.91
95888,Work In Progess,197.65
972,Work In Progess,204.32
64611,Work In Progess,202.23
960,Work In Progess,203.33
91950,Work In Progess,197.18
64614,Work In Progess,201.87
114,Work In Progess,200.2
91880,Work In Progess,198.18
91917,Work In Progess,197.67
227,Work In Progess,202.6
95897,Work In Progess,198.22
293,Work In Progess,201.11
64620,Work In Progess,204.21
870,Work In Progess,204.2
585,Work In Progess,198.3
928,Work In Progess,203.77
854,Work In Progess,202.46
316,Work In Progess,201.6
608,Work In Progess,200.86
94186,Work In Progess,201.7
791,Work In Progess,199.25
970,Work In Progess,200.85
409,Work In Progess,200.42
91966,Work In Progess,197.34
618,Work In Progess,201.74
58,Work In Progess,201.88
92040,Work In Progess,197
94228,Work In Progess,203.64
